,,,,,,,,,,,,,,,
,NR1,08/15/2016,12.27,4.65,52,NS,3,NS,2.0,,,,,,
,AC1,08/11/2016,6.65,NS,NS,NS,NS,NS,NS,,,,,,
,AC2,08/11/2016,7.78,NS,2400,NS,800,NS,NS,,,,,,
,BR1,08/11/2016,5.18,NS,14182,NS,1300,NS,NS,,,,,,
,BR3,08/11/2016,2.20,NS,727,NS,216,NS,NS,,,,,,
,E12,08/11/2016,NS,NS,490,NS,4,NS,NS,,,,,,
,E13,08/11/2016,NS,NS,21,NS,1,NS,NS,,,,,,
,HR03,08/11/2016,NS,NS,1345,NS,192,NS,NS,,,,,,
,HR1,08/11/2016,NS,NS,945,NS,36,NS,NS,,,,,,
,HR2,08/11/2016,NS,NS,2800,NS,350,NS,NS,,,,,,
,WC1,08/11/2016,NS,NS,210,NS,32,NS,NS,,,,,,
,WC2,08/11/2016,NS,NS,380,NS,200,NS,NS,,,,,,
,WC3,08/11/2016,NS,NS,66,NS,6,NS,NS,,,,,,
,CIC2,08/10/2016,5.57,5.02,26000,NS,20,NS,NS,,,,,,
,G2,08/10/2016,6.57,5.83,36,NS,1,NS,4.0,,,,,,
,GC3,08/10/2016,7.52,NS,68,NS,12,NS,NS,,,,,,
,GC4,08/10/2016,7.18,7.16,498,441,200,250,NS,,,,,,
,GC5,08/10/2016,7.11,6.86,60,128,48,80,NS,,,,,,
,GC6,08/10/2016,6.60,6.36,220,395,44,28,NS,,,,,,
,K1,08/10/2016,5.04,5.06,8,NS,1,NS,5.0,,,,,,
,K2,08/10/2016,4.85,5.32,20,NS,7,NS,5.0,,,,,,
,K3,08/10/2016,5.39,5.03,36,NS,1,NS,5.5,,,,,,
,K4,08/10/2016,4.14,3.76,108,NS,1,NS,6.5,,,,,,
,K5,08/10/2016,6.40,5.14,97,NS,7,NS,3.5,,,,,,
,K5A,08/10/2016,6.34,6.02,60,NS,3,NS,3.0,,,,,,
,K6,08/10/2016,9.28,7.60,3,NS,1,NS,2.5,,,,,,
,N6,08/10/2016,4.47,3.96,32,NS,1,NS,4.5,,,,,,
,N7,08/10/2016,5.43,4.57,132,NS,2,NS,5.0,,,,,,
,N8,08/10/2016,5.32,5.15,42,NS,10,NS,5.5,,,,,,
,NC0,08/10/2016,6.14,5.97,664,570,52,24,2.0,,,,,,
,NC1,08/10/2016,4.99,4.63,330,370,16,20,2.5,,,,,,
,NC2,08/10/2016,5.20,5.40,156,170,4,12,3.0,,,,,,
,NC3,08/10/2016,5.49,5.46,184,178,16,24,2.0,,,,,,
,SP1,08/10/2016,5.25,NS,8,NS,4,NS,NS,,,,,,
,BB2,08/09/2016,6.25,NS,640,NS,1,NS,2.0,,,,,,
,BB4,08/09/2016,8.14,NS,50,NS,1,NS,1.5,,,,,,
,CIC3,08/09/2016,7.60,7.35,3600,NS,7,NS,3.0,,,,,,
,F1,08/09/2016,8.62,NS,600,NS,2,NS,NS,,,,,,
,F5,08/09/2016,8.26,NS,820,NS,2,NS,NS,,,,,,
,GB1,08/09/2016,5.70,5.68,56,NS,1,NS,4.0,,,,,,
,HC1,08/09/2016,3.45,NS,1200,NS,40,NS,NS,,,,,,
,HC2,08/09/2016,5.25,NS,20,NS,4,NS,NS,,,,,,
,HC3,08/09/2016,5.21,NS,6,NS,2,NS,NS,,,,,,
,J1,08/09/2016,7.17,6.95,11,NS,1,NS,3.0,,,,,,
,J10,08/09/2016,7.30,6.33,4,NS,1,NS,2.5,,,,,,
,J11,08/09/2016,10.58,9.04,74,NS,1,NS,2.5,,,,,,
,J12,08/09/2016,9.62,3.84,12,NS,2,NS,1.5,,,,,,
,J14,08/09/2016,8.55,3.58,2,NS,2,NS,NS,,,,,,
,J15,08/09/2016,11.63,9.06,6,NS,2,NS,NS,,,,,,
,J16,08/09/2016,7.99,7.47,2,NS,2,NS,NS,,,,,,
,J2,08/09/2016,7.33,6.81,4,NS,1,NS,2.0,,,,,,
,J3,08/09/2016,7.24,6.41,20,NS,2,NS,2.0,,,,,,
,J5,08/09/2016,8.45,8.24,13,NS,1,NS,2.0,,,,,,
,J7,08/09/2016,7.15,6.83,20,NS,1,NS,2.0,,,,,,
,J8,08/09/2016,7.31,8.17,40,NS,3,NS,2.0,,,,,,
,J9A,08/09/2016,6.25,6.05,42,NS,1,NS,3.0,,,,,,
,JA1,08/09/2016,6.35,5.70,16,NS,1,NS,2.5,,,,,,
,N16,08/09/2016,8.00,6.63,42,NS,1,NS,5.0,,,,,,
,N9,08/09/2016,6.87,6.99,12,NS,1,NS,3.5,,,,,,
,N9A,08/09/2016,6.77,6.73,4,NS,1,NS,3.5,,,,,,
,PB2,08/09/2016,11.02,NS,674,NS,1,NS,2.0,,,,,,
,PB3,08/09/2016,8.53,NS,16,NS,1,NS,2.0,,,,,,
,SP2,08/09/2016,8.10,NS,40,NS,4,NS,2.5,,,,,,
,TB1,08/09/2016,9.24,NS,10,NS,2,NS,2.0,,,,,,
,TB2,08/09/2016,9.54,NS,10,NS,1,NS,2.0,,,,,,
,BR5,08/08/2016,5.80,NS,38,NS,4,NS,2.5,,,,,,
,E10,08/08/2016,4.65,3.97,20,NS,1,NS,4.0,,,,,,
,E11,08/08/2016,11.26,NS,8,NS,1,NS,1.5,,,,,,
,E14,08/08/2016,4.64,4.24,36,NS,1,NS,4.0,,,,,,
,E15,08/08/2016,4.84,5.38,2900,NS,20,NS,3.0,,,,,,
,E2,08/08/2016,4.30,4.09,200,NS,3,NS,4.0,,,,,,
,E4,08/08/2016,5.00,4.38,16,NS,1,NS,3.5,,,,,,
,E6,08/08/2016,4.37,4.82,200,NS,7,NS,4.0,,,,,,
,E7,08/08/2016,4.67,4.66,46,NS,2,NS,3.5,,,,,,
,E8,08/08/2016,4.80,4.48,44,NS,1,NS,3.5,,,,,,
,FB1,08/08/2016,4.90,5.33,340,NS,3,NS,3.5,,,,,,
,FLC1,08/08/2016,3.14,3.44,10700,NS,82,NS,2.0,,,,,,
,FLC2,08/08/2016,4.75,4.79,5200,NS,14,NS,2.5,,,,,,
,H3,08/08/2016,5.23,5.53,22,NS,12,NS,2.5,,,,,,
,LN1,08/08/2016,10.43,NS,15,NS,1,NS,1.5,,,,,,
,N1,08/08/2016,5.75,4.71,2,NS,1,NS,3.0,,,,,,
,N3B,08/08/2016,5.52,4.57,10,NS,1,NS,3.5,,,,,,
,N4,08/08/2016,6.51,4.91,10,NS,2,NS,3.5,,,,,,
,N5,08/08/2016,5.59,5.28,3,NS,1,NS,4.0,,,,,,
,NR1,08/08/2016,5.58,4.57,41,NS,6,NS,4.0,,,,,,
,AC1,08/04/2016,3.57,NS,341,NS,32,NS,NS,,,,,,
,AC2,08/04/2016,2.95,NS,21000,NS,1500,NS,NS,,,,,,
,BR1,08/04/2016,6.03,NS,2300,NS,204,NS,NS,,,,,,
,BR3,08/04/2016,2.21,NS,368,NS,44,NS,NS,,,,,,
,F1,08/04/2016,3.52,NS,1840,NS,6,NS,NS,,,,,,
,F5,08/04/2016,3.63,NS,1120,NS,4,NS,NS,,,,,,
,HC1,08/04/2016,0.34,NS,192,NS,32,NS,NS,,,,,,
,HC2,08/04/2016,2.65,NS,102,NS,10,NS,NS,,,,,,
,HC3,08/04/2016,3.62,NS,93,NS,2,NS,NS,,,,,,
,J14,08/04/2016,4.26,NS,10,NS,2,NS,NS,,,,,,
,J16,08/04/2016,5.48,NS,4,NS,4,NS,NS,,,,,,
,BB2,08/03/2016,1.47,NS,1270,NS,40,NS,1.5,,,,,,
,BB4,08/03/2016,3.80,NS,250,NS,15,NS,2.0,,,,,,
,CIC2,08/03/2016,3.99,NS,7727,NS,52,NS,NS,,,,,,
,CIC3,08/03/2016,7.03,5.97,874,NS,1,NS,4.5,,,,,,
,GB1,08/03/2016,5.46,5.89,7,NS,1,NS,3.5,,,,,,
,GC3,08/03/2016,7.78,7.68,120,72,24,28,NS,,,,,,
,GC4,08/03/2016,7.59,7.57,383,2600,52,28,NS,,,,,,
,GC5,08/03/2016,7.52,7.47,144,168,44,40,NS,,,,,,
,GC6,08/03/2016,6.57,5.80,180,236,68,88,NS,,,,,,
,J1,08/03/2016,6.72,5.90,6,NS,1,NS,2.0,,,,,,
,J10,08/03/2016,5.25,5.53,18,NS,1,NS,3.0,,,,,,
,J11,08/03/2016,6.65,6.14,128,NS,1,NS,3.0,,,,,,
,J12,08/03/2016,5.07,4.17,16,NS,1,NS,3.0,,,,,,
,J2,08/03/2016,5.65,4.99,4,NS,1,NS,2.5,,,,,,
,J3,08/03/2016,4.90,4.83,55,NS,1,NS,3.5,,,,,,
,J5,08/03/2016,7.63,7.90,14,NS,1,NS,3.0,,,,,,
,J7,08/03/2016,7.79,6.84,8,NS,1,NS,3.0,,,,,,
,J8,08/03/2016,4.05,4.85,20,NS,1,NS,3.0,,,,,,
,J9A,08/03/2016,4.76,4.95,36,NS,6,NS,3.0,,,,,,
,JA1,08/03/2016,6.27,6.27,4,NS,1,NS,2.5,,,,,,
,N9,08/03/2016,5.75,5.66,3,NS,1,NS,5.0,,,,,,
,N9A,08/03/2016,6.10,6.12,3,NS,1,NS,4.0,,,,,,
,PB2,08/03/2016,4.63,NS,420,NS,1,NS,2.0,,,,,,
,PB3,08/03/2016,4.55,NS,192,NS,1,NS,3.0,,,,,,
,SP1,08/03/2016,2.08,NS,30,NS,204,NS,NS,,,,,,
,SP2,08/03/2016,5.29,NS,46,NS,1,NS,3.5,,,,,,
,TB1,08/03/2016,3.61,NS,30,NS,13,NS,4.0,,,,,,
,TB2,08/03/2016,4.38,NS,30,NS,3,NS,3.0,,,,,,
,E12,08/02/2016,3.85,NS,10,NS,10,NS,NS,,,,,,
,E13,08/02/2016,3.93,NS,359,NS,4,NS,NS,,,,,,
,G2,08/02/2016,4.79,3.52,92,NS,24,NS,4.0,,,,,,
,HR03,08/02/2016,2.65,NS,580,NS,10,NS,NS,,,,,,
,HR1,08/02/2016,3.19,NS,150,NS,10,NS,NS,,,,,,
,HR2,08/02/2016,0.50,NS,3200,NS,150,NS,NS,,,,,,
,K1,08/02/2016,5.01,5.04,164,NS,8,NS,4.5,,,,,,
,K2,08/02/2016,4.90,4.95,228,NS,2,NS,3.5,,,,,,
,K3,08/02/2016,5.20,4.62,144,NS,8,NS,4.5,,,,,,
,K4,08/02/2016,4.14,3.91,164,NS,16,NS,3.5,,,,,,
,K5,08/02/2016,4.04,3.11,60,NS,16,NS,3.5,,,,,,
,K5A,08/02/2016,3.14,3.30,152,NS,50,NS,2.0,,,,,,
,K6,08/02/2016,5.69,5.60,4,NS,2,NS,3.5,,,,,,
,N6,08/02/2016,5.30,4.92,8,NS,2,NS,4.0,,,,,,
,N7,08/02/2016,5.42,5.74,92,NS,8,NS,5.0,,,,,,
,N8,08/02/2016,5.77,6.25,52,NS,2,NS,5.0,,,,,,
,NC0,08/02/2016,3.58,3.77,1414,2400,70,200,4.5,,,,,,
,NC1,08/02/2016,1.96,1.96,8454,20000,230,400,3.0,,,,,,
,NC2,08/02/2016,2.24,2.52,2100,1522,120,90,4.0,,,,,,
,NC3,08/02/2016,3.11,3.20,2600,1586,110,100,4.0,,,,,,
,WC1,08/02/2016,2.77,NS,2700,NS,84,NS,NS,,,,,,
,WC2,08/02/2016,0.38,NS,2900,NS,116,NS,NS,,,,,,
,WC3,08/02/2016,4.49,NS,310,NS,4,NS,NS,,,,,,
,BR5,08/01/2016,4.50,NS,5700,NS,920,NS,3.0,,,,,,
,E10,08/01/2016,5.36,3.80,116,NS,6,NS,5.0,,,,,,
,E11,08/01/2016,4.60,NS,308,NS,72,NS,4.5,,,,,,
,E14,08/01/2016,4.24,3.89,740,NS,192,NS,5.0,,,,,,
,E15,08/01/2016,4.25,4.10,6000,NS,4800,NS,2.5,,,,,,
,E2,08/01/2016,4.95,4.88,203,NS,108,NS,5.0,,,,,,
,E4,08/01/2016,4.46,4.51,270,NS,107,NS,4.0,,,,,,
,E6,08/01/2016,4.23,4.12,1540,NS,152,NS,5.0,,,,,,
,E7,08/01/2016,4.27,3.86,310,NS,68,NS,4.5,,,,,,
,E8,08/01/2016,3.91,3.54,540,NS,85,NS,5.5,,,,,,
,FB1,08/01/2016,3.44,3.83,8100,NS,1760,NS,3.5,,,,,,
,FLC1,08/01/2016,3.50,3.19,23000,NS,2200,NS,4.0,,,,,,
,FLC2,08/01/2016,3.25,3.62,11636,NS,2600,NS,3.5,,,,,,
,H3,08/01/2016,4.26,4.15,187,NS,38,NS,3.0,,,,,,
,LN1,08/01/2016,4.47,NS,112,NS,40,NS,4.0,,,,,,
,N1,08/01/2016,6.59,5.31,68,NS,6,NS,2.5,,,,,,
,N3B,08/01/2016,5.10,5.21,124,NS,10,NS,3.5,,,,,,
,N4,08/01/2016,5.73,4.98,184,NS,30,NS,2.5,,,,,,
,N5,08/01/2016,5.36,5.14,186,NS,26,NS,3.0,,,,,,
,NR1,08/01/2016,5.79,5.06,176,NS,26,NS,3.0,,,,,,
,AC1,07/28/2016,4.84,NS,3900,NS,770,NS,NS,,,,,,
,AC2,07/28/2016,3.12,NS,3400,NS,400,NS,NS,,,,,,
,BR1,07/28/2016,4.91,NS,567,NS,112,NS,NS,,,,,,
,BR3,07/28/2016,2.51,NS,176,NS,24,NS,NS,,,,,,
,E12,07/28/2016,5.55,NS,56,NS,4,NS,NS,,,,,,
,E13,07/28/2016,3.80,NS,114,NS,2,NS,NS,,,,,,
,HR03,07/28/2016,3.85,NS,96,NS,4,NS,NS,,,,,,
,HR1,07/28/2016,5.24,NS,84,NS,4,NS,NS,,,,,,
,HR2,07/28/2016,1.21,NS,48,NS,12,NS,NS,,,,,,
,WC1,07/28/2016,3.51,NS,174,NS,25,NS,NS,,,,,,
,WC2,07/28/2016,0.68,NS,1227,NS,170,NS,NS,,,,,,
,WC3,07/28/2016,4.11,NS,116,NS,9,NS,NS,,,,,,
,CIC2,07/27/2016,4.59,NS,12000,NS,130,NS,NS,,,,,,
,GC3,07/27/2016,7.55,7.53,883,901,460,330,NS,,,,,,
,GC4,07/27/2016,7.14,7.02,874,480,210,220,NS,,,,,,
,GC5,07/27/2016,7.08,6.92,410,640,210,140,NS,,,,,,
,GC6,07/27/2016,6.21,5.83,1486,3600,230,830,NS,,,,,,
,SP1,07/27/2016,4.85,NS,757,NS,30,NS,NS,,,,,,
,F1,07/26/2016,3.90,NS,60000,NS,430,NS,NS,,,,,,
,F5,07/26/2016,4.39,NS,60000,NS,350,NS,NS,,,,,,
,HC1,07/26/2016,1.92,NS,60000,NS,2300,NS,NS,,,,,,
,HC2,07/26/2016,4.41,NS,2200,NS,20,NS,NS,,,,,,
,HC3,07/26/2016,7.57,NS,25000,NS,60,NS,NS,,,,,,
,J14,07/26/2016,4.61,NS,84,NS,4,NS,NS,,,,,,
,J16,07/26/2016,5.51,NS,836,NS,20,NS,NS,,,,,,
,E2,07/25/2016,4.41,4.52,830,NS,2,NS,3.5,,,,,,
,N3B,07/25/2016,6.60,5.46,140,NS,1,NS,2.0,,,,,,
,N4,07/25/2016,5.95,5.46,460,NS,1,NS,2.5,,,,,,
,N5,07/25/2016,6.10,6.04,590,NS,4,NS,3.0,,,,,,
,NR1,07/25/2016,6.34,4.98,270,NS,3,NS,2.0,,,,,,
,AC1,07/21/2016,16.03,NS,360,NS,84,NS,NS,,,,,,
,AC2,07/21/2016,13.02,NS,2100,NS,336,NS,NS,,,,,,
,BR1,07/21/2016,5.47,NS,2550,NS,244,NS,NS,,,,,,
,BR3,07/21/2016,1.28,NS,1000,NS,76,NS,NS,,,,,,
,F1,07/21/2016,6.16,NS,2000,NS,8,NS,NS,,,,,,
,F5,07/21/2016,4.75,NS,950,NS,2,NS,NS,,,,,,
,HC1,07/21/2016,1.95,NS,1340,NS,56,NS,NS,,,,,,
,HC2,07/21/2016,4.02,NS,172,NS,10,NS,NS,,,,,,
,HC3,07/21/2016,3.98,NS,212,NS,8,NS,NS,,,,,,
,J14,07/21/2016,6.78,NS,22,NS,2,NS,NS,,,,,,
,J16,07/21/2016,6.44,NS,2,NS,2,NS,NS,,,,,,
,BB2,07/20/2016,4.31,NS,510,NS,20,NS,1.5,,,,,,
,BB4,07/20/2016,4.78,NS,72,NS,2,NS,2.0,,,,,,
,CIC2,07/20/2016,5.05,NS,29000,NS,80,NS,NS,,,,,,
,CIC3,07/20/2016,7.00,6.52,510,NS,12,NS,4.0,,,,,,
,GB1,07/20/2016,6.18,6.58,56,NS,2,NS,5.0,,,,,,
,GC3,07/20/2016,8.05,7.97,230,560,80,70,NS,,,,,,
,GC4,07/20/2016,7.89,7.91,81,340,100,100,NS,,,,,,
,GC5,07/20/2016,7.77,7.67,99,90,90,100,NS,,,,,,
,GC6,07/20/2016,5.89,NS,2400,NS,80,NS,NS,,,,,,
,J1,07/20/2016,7.84,6.85,6,NS,2,NS,2.5,,,,,,
,J10,07/20/2016,7.37,6.47,6,NS,2,NS,3.0,,,,,,
,J11,07/20/2016,10.78,8.17,12,NS,2,NS,2.5,,,,,,
,J12,07/20/2016,6.65,5.13,40,NS,2,NS,2.0,,,,,,
,J2,07/20/2016,8.10,8.78,8,NS,4,NS,2.5,,,,,,
,J3,07/20/2016,5.78,5.20,28,NS,2,NS,3.0,,,,,,
,J5,07/20/2016,6.45,6.60,21,NS,2,NS,3.0,,,,,,
,J7,07/20/2016,7.77,5.74,17,NS,2,NS,2.0,,,,,,
,J8,07/20/2016,5.47,5.87,22,NS,4,NS,3.0,,,,,,
,J9A,07/20/2016,6.45,6.98,44,NS,4,NS,3.0,,,,,,
,JA1,07/20/2016,6.41,5.31,25,NS,2,NS,2.5,,,,,,
,N16,07/20/2016,7.33,7.20,9,NS,2,NS,6.5,,,,,,
,N9,07/20/2016,7.21,6.63,2,NS,2,NS,6.0,,,,,,
,N9A,07/20/2016,8.00,7.86,2,NS,2,NS,3.0,,,,,,
,PB2,07/20/2016,11.22,NS,80,NS,8,NS,1.0,,,,,,
,PB3,07/20/2016,10.50,NS,61,NS,2,NS,2.0,,,,,,
,SP1,07/20/2016,4.84,NS,10,NS,10,NS,NS,,,,,,
,SP2,07/20/2016,5.60,NS,28,NS,2,NS,3.0,,,,,,
,TB1,07/20/2016,5.66,NS,33,NS,8,NS,4.5,,,,,,
,TB2,07/20/2016,7.41,NS,17,NS,2,NS,3.5,,,,,,
,E12,07/19/2016,6.27,NS,18,NS,10,NS,NS,,,,,,
,E13,07/19/2016,4.13,NS,120,NS,10,NS,NS,,,,,,
,G2,07/19/2016,6.48,5.33,1600,NS,36,NS,4.0,,,,,,
,HR03,07/19/2016,3.42,NS,39000,NS,130,NS,NS,,,,,,
,HR1,07/19/2016,5.74,NS,2600,NS,10,NS,NS,,,,,,
,HR2,07/19/2016,2.52,NS,88000,NS,880,NS,NS,,,,,,
,K1,07/19/2016,5.44,5.37,75,NS,12,NS,4.0,,,,,,
,K2,07/19/2016,6.06,5.93,39,NS,10,NS,4.5,,,,,,
,K3,07/19/2016,6.18,5.64,2400,NS,26,NS,4.0,,,,,,
,K4,07/19/2016,5.49,4.41,136,NS,8,NS,4.5,,,,,,
,K5,07/19/2016,5.01,3.78,83,NS,2,NS,4.5,,,,,,
,K5A,07/19/2016,5.24,4.75,50,NS,2,NS,3.5,,,,,,
,K6,07/19/2016,5.58,5.31,8,NS,2,NS,4.0,,,,,,
,N6,07/19/2016,5.76,5.06,52,NS,6,NS,3.5,,,,,,
,N7,07/19/2016,5.57,5.30,92,NS,8,NS,3.5,,,,,,
,N8,07/19/2016,5.89,5.59,35,NS,2,NS,4.5,,,,,,
,NC0,07/19/2016,3.26,3.45,6200,7800,220,170,5.0,,,,,,
,NC1,07/19/2016,5.02,2.96,4500,2300,190,160,2.5,,,,,,
,NC2,07/19/2016,3.33,3.11,2200,1091,130,50,2.5,,,,,,
,NC3,07/19/2016,3.95,3.25,710,400,50,20,2.5,,,,,,
,WC1,07/19/2016,3.32,NS,7300,NS,310,NS,NS,,,,,,
,WC2,07/19/2016,0.45,NS,7400,NS,264,NS,NS,,,,,,
,WC3,07/19/2016,4.40,NS,210,NS,8,NS,NS,,,,,,
,BR5,07/18/2016,4.00,NS,72,NS,14,NS,3.0,,,,,,
,E10,07/18/2016,4.80,3.36,320,NS,1,NS,4.0,,,,,,
,E11,07/18/2016,6.79,NS,8,NS,1,NS,3.0,,,,,,
,E14,07/18/2016,4.40,4.41,124,NS,5,NS,4.0,,,,,,
,E15,07/18/2016,8.04,8.44,140,NS,10,NS,2.0,,,,,,
,E2,07/18/2016,5.40,5.52,480,NS,6,NS,4.0,,,,,,
,E4,07/18/2016,4.97,5.51,27,NS,2,NS,3.0,,,,,,
,E6,07/18/2016,4.79,5.25,12,NS,1,NS,4.0,,,,,,
,E7,07/18/2016,4.51,3.84,53,NS,1,NS,4.0,,,,,,
,E8,07/18/2016,4.23,3.00,40,NS,4,NS,3.5,,,,,,
,FB1,07/18/2016,6.64,5.97,42,NS,3,NS,2.5,,,,,,
,FLC1,07/18/2016,6.30,6.67,1600,NS,25,NS,2.0,,,,,,
,FLC2,07/18/2016,7.58,6.38,590,NS,21,NS,2.0,,,,,,
,H3,07/18/2016,5.00,5.84,114,NS,8,NS,3.5,,,,,,
,LN1,07/18/2016,6.50,NS,128,NS,1,NS,2.5,,,,,,
,N1,07/18/2016,10.45,7.43,22,NS,1,NS,2.5,,,,,,
,N3B,07/18/2016,8.65,7.05,14,NS,1,NS,2.5,,,,,,
,N4,07/18/2016,8.11,6.99,18,NS,4,NS,3.0,,,,,,
,N5,07/18/2016,8.95,6.19,11,NS,4,NS,3.0,,,,,,
,NR1,07/18/2016,8.62,8.08,22,NS,1,NS,2.5,,,,,,
,AC1,07/14/2016,2.59,NS,2100,NS,900,NS,NS,,,,,,
,AC2,07/14/2016,1.58,NS,1450,NS,1100,NS,NS,,,,,,
,BR1,07/14/2016,5.76,NS,3150,NS,500,NS,NS,,,,,,
,BR3,07/14/2016,0.86,NS,312,NS,104,NS,NS,,,,,,
,E12,07/14/2016,8.70,NS,31,NS,4,NS,NS,,,,,,
,E13,07/14/2016,4.98,NS,2,NS,1,NS,NS,,,,,,
,HR03,07/14/2016,4.77,NS,208,NS,12,NS,NS,,,,,,
,HR1,07/14/2016,6.49,NS,9100,NS,164,NS,NS,,,,,,
,HR2,07/14/2016,3.80,NS,270,NS,76,NS,NS,,,,,,
,WC1,07/14/2016,4.10,NS,88,NS,36,NS,NS,,,,,,
,WC2,07/14/2016,0.25,NS,580,NS,420,NS,NS,,,,,,
,WC3,07/14/2016,5.81,NS,10,NS,2,NS,NS,,,,,,
,BB2,07/13/2016,9.65,NS,810,NS,1,NS,1.5,,,,,,
,BB4,07/13/2016,12.35,NS,9,NS,1,NS,1.0,,,,,,
,CIC2,07/13/2016,2.51,NS,151000,NS,900,NS,NS,,,,,,
,CIC3,07/13/2016,7.01,6.67,6600,NS,41,NS,5.0,,,,,,
,GB1,07/13/2016,6.86,7.21,40,NS,1,NS,4.0,,,,,,
,GC3,07/13/2016,8.05,NS,160,NS,4,NS,NS,,,,,,
,GC4,07/13/2016,7.81,NS,120,NS,8,NS,NS,,,,,,
,GC5,07/13/2016,7.77,NS,96,NS,24,NS,NS,,,,,,
,GC6,07/13/2016,7.32,6.91,112,600,28,24,NS,,,,,,
,J1,07/13/2016,6.25,6.66,4,NS,1,NS,3.5,,,,,,
,J10,07/13/2016,7.42,7.88,2,NS,1,NS,3.0,,,,,,
,J11,07/13/2016,9.69,8.88,4,NS,1,NS,3.0,,,,,,
,J12,07/13/2016,9.05,6.17,6,NS,1,NS,2.0,,,,,,
,J2,07/13/2016,6.51,5.60,6,NS,1,NS,2.5,,,,,,
,J3,07/13/2016,6.78,6.36,8,NS,1,NS,2.5,,,,,,
,J5,07/13/2016,7.42,7.54,5,NS,1,NS,3.0,,,,,,
,J7,07/13/2016,9.38,7.59,25,NS,1,NS,1.5,,,,,,
,J8,07/13/2016,9.51,8.03,25,NS,1,NS,2.0,,,,,,
,J9A,07/13/2016,5.35,6.32,16,NS,1,NS,3.0,,,,,,
,JA1,07/13/2016,13.01,8.08,8,NS,2,NS,1.5,,,,,,
,N16,07/13/2016,7.10,6.66,6,NS,1,NS,4.0,,,,,,
,N9,07/13/2016,6.58,6.47,11,NS,1,NS,4.0,,,,,,
,N9A,07/13/2016,8.85,8.60,1,NS,1,NS,4.0,,,,,,
,PB2,07/13/2016,11.10,NS,15,NS,1,NS,1.5,,,,,,
,PB3,07/13/2016,9.02,NS,5,NS,1,NS,2.5,,,,,,
,SP1,07/13/2016,12.75,NS,68,NS,8,NS,NS,,,,,,
,SP2,07/13/2016,9.01,NS,46,NS,3,NS,2.0,,,,,,
,TB1,07/13/2016,6.13,NS,18,NS,1,NS,4.0,,,,,,
,TB2,07/13/2016,6.46,NS,10,NS,1,NS,4.0,,,,,,
,F1,07/12/2016,10.53,NS,200,NS,2,NS,NS,,,,,,
,F5,07/12/2016,9.06,NS,54,NS,2,NS,NS,,,,,,
,G2,07/12/2016,5.56,5.38,5,NS,3,NS,4.5,,,,,,
,HC1,07/12/2016,2.71,NS,78,NS,34,NS,NS,,,,,,
,HC2,07/12/2016,4.14,4.03,2,NS,2,NS,NS,,,,,,
,HC3,07/12/2016,7.99,NS,28,NS,2,NS,NS,,,,,,
,J14,07/12/2016,10.51,NS,1,NS,2,NS,NS,,,,,,
,J16,07/12/2016,6.70,NS,2,NS,2,NS,NS,,,,,,
,K1,07/12/2016,5.84,5.53,4,NS,1,NS,4.0,,,,,,
,K2,07/12/2016,4.58,4.99,4,NS,3,NS,4.5,,,,,,
,K3,07/12/2016,5.55,4.89,20,NS,5,NS,5.0,,,,,,
,K4,07/12/2016,5.15,4.47,15,NS,1,NS,7.0,,,,,,
,K5,07/12/2016,4.05,3.02,2,NS,1,NS,5.5,,,,,,
,K5A,07/12/2016,4.01,3.24,1,NS,1,NS,4.5,,,,,,
,K6,07/12/2016,10.58,7.59,2,NS,1,NS,2.0,,,,,,
,N6,07/12/2016,5.67,5.59,4,NS,1,NS,3.5,,,,,,
,N7,07/12/2016,4.59,5.89,32,NS,1,NS,3.5,,,,,,
,N8,07/12/2016,5.50,5.32,7,NS,2,NS,4.0,,,,,,
,NC0,07/12/2016,4.97,4.88,640,600,20,20,5.0,,,,,,
,NC1,07/12/2016,7.58,5.14,3000,2400,20,40,2.0,,,,,,
,NC2,07/12/2016,4.27,4.32,460,210,8,4,2.0,,,,,,
,NC3,07/12/2016,6.73,5.82,308,220,10,16,2.0,,,,,,
,BR5,07/11/2016,7.20,NS,36,NS,30,NS,1.5,,,,,,
,E10,07/11/2016,7.40,5.03,64,NS,2,NS,3.0,,,,,,
,E11,07/11/2016,10.17,NS,16,NS,2,NS,2.0,,,,,,
,E14,07/11/2016,5.41,5.64,79,NS,2,NS,4.0,,,,,,
,E15,07/11/2016,5.15,5.11,840,NS,10,NS,3.0,,,,,,
,E2,07/11/2016,4.50,4.69,1800,NS,16,NS,3.0,,,,,,
,E4,07/11/2016,5.43,5.50,128,NS,2,NS,3.5,,,,,,
,E6,07/11/2016,5.23,5.30,156,NS,2,NS,4.5,,,,,,
,E7,07/11/2016,5.17,5.60,219,NS,2,NS,4.5,,,,,,
,E8,07/11/2016,5.29,5.25,132,NS,4,NS,5.0,,,,,,
,FB1,07/11/2016,5.60,5.56,186,NS,2,NS,3.5,,,,,,
,FLC1,07/11/2016,5.14,5.10,2700,NS,40,NS,2.5,,,,,,
,FLC2,07/11/2016,5.50,4.93,1350,NS,10,NS,3.0,,,,,,
,H3,07/11/2016,5.27,5.54,320,NS,40,NS,3.0,,,,,,
,LN1,07/11/2016,11.12,NS,1,NS,2,NS,2.0,,,,,,
,N1,07/11/2016,6.73,5.40,173,NS,2,NS,2.0,,,,,,
