,,,,,,,,,,,,,,,
,BR5,07/16/2012,6.01,NS,800,NS,14,NS,2.5,,,,,,
,E10,07/16/2012,6.12,2.17,4,NS,3,NS,2.5,,,,,,
,E11,07/16/2012,8.41,NS,32,NS,48,NS,3.0,,,,,,
,E14,07/16/2012,4.37,4.13,172,NS,2,NS,4.5,,,,,,
,E15,07/16/2012,8.55,8.86,2000,NS,104,NS,2.5,,,,,,
,E2,07/16/2012,5.73,5.25,118,NS,18,NS,5.0,,,,,,
,E4,07/16/2012,3.86,3.74,94,NS,13,NS,4.0,,,,,,
,E6,07/16/2012,4.85,4.29,800,NS,20,NS,3.0,,,,,,
,E7,07/16/2012,3.87,3.14,172,NS,6,NS,4.0,,,,,,
,E8,07/16/2012,5.68,2.17,57,NS,10,NS,3.0,,,,,,
,FB1,07/16/2012,6.83,6.22,800,NS,220,NS,2.5,,,,,,
,FLC1,07/16/2012,4.49,5.44,20000,NS,1220,NS,1.5,,,,,,
,FLC2,07/16/2012,5.03,5.43,20000,NS,1150,NS,2.5,,,,,,
,H3,07/16/2012,4.57,4.53,236,NS,22,NS,3.5,,,,,,
,HC1,07/16/2012,5.45,NS,256,NS,24,NS,NS,,,,,,
,HC2,07/16/2012,2.75,NS,4,NS,2,NS,NS,,,,,,
,LN1,07/16/2012,9.49,NS,26,NS,2,NS,3.0,,,,,,
,N1,07/16/2012,8.29,5.21,47,NS,4,NS,2.0,,,,,,
,N3B,07/16/2012,9.22,5.21,79,NS,6,NS,2.5,,,,,,
,N4,07/16/2012,8.88,5.14,232,NS,13,NS,2.0,,,,,,
,N5,07/16/2012,6.16,5.23,164,NS,23,NS,2.0,,,,,,
,SP1,07/16/2012,7.10,NS,204,NS,46,NS,NS,,,,,,
,GB1,07/13/2012,7.15,NS,NS,NS,100,NS,NS,,,,,,
,CIC2,07/12/2012,6.85,6.45,5600,NS,12,NS,NS,,,,,,
,F5,07/12/2012,13.71,NS,66,NS,2,NS,NS,,,,,,
,GB1,07/12/2012,8.37,NS,NS,NS,4,NS,NS,,,,,,
,GC3,07/12/2012,25.37,25.20,2800,2700,80,116,NS,,,,,,
,GC4,07/12/2012,21.65,20.79,690,1010,16,12,NS,,,,,,
,GC5,07/12/2012,15.71,14.81,620,510,8,12,NS,,,,,,
,GC6,07/12/2012,11.45,5.82,2700,253,48,28,NS,,,,,,
,J14,07/12/2012,6.97,NS,5,NS,2,NS,NS,,,,,,
,J16,07/12/2012,9.81,NS,2,NS,2,NS,NS,,,,,,
,BB2,07/11/2012,11.33,NS,191000,NS,53,NS,1.0,,,,,,
,BB4,07/11/2012,10.90,9.67,5400,NS,1,NS,1.0,,,,,,
,CIC3,07/11/2012,8.74,8.68,4000,NS,21,NS,3.0,,,,,,
,GB1,07/11/2012,7.40,7.30,204,NS,3,NS,5.0,,,,,,
,J1,07/11/2012,6.05,5.96,5,NS,1,NS,7.0,,,,,,
,J10,07/11/2012,8.89,7.41,13,NS,1,NS,2.0,,,,,,
,J11,07/11/2012,9.52,7.74,44,NS,4,NS,3.0,,,,,,
,J12,07/11/2012,6.67,2.66,296,NS,1,NS,2.0,,,,,,
,J2,07/11/2012,7.43,6.01,11,NS,1,NS,2.5,,,,,,
,J3,07/11/2012,10.21,6.22,74,NS,1,NS,2.0,,,,,,
,J5,07/11/2012,NS,NS,13,NS,2,NS,3.0,,,,,,
,J7,07/11/2012,11.15,7.68,1600,NS,1,NS,1.5,,,,,,
,J8,07/11/2012,9.70,9.14,160,NS,2,NS,2.0,,,,,,
,J9A,07/11/2012,8.17,7.54,87,NS,1,NS,2.0,,,,,,
,N16,07/11/2012,8.10,6.34,1,NS,1,NS,6.0,,,,,,
,N9,07/11/2012,7.00,6.90,60,NS,1,NS,6.0,,,,,,
,N9A,07/11/2012,6.93,6.87,21,NS,2,NS,7.5,,,,,,
,PB2,07/11/2012,11.65,11.39,112,NS,2,NS,2.0,,,,,,
,PB3,07/11/2012,10.33,NS,72,NS,1,NS,2.0,,,,,,
,SP2,07/11/2012,9.72,NS,332,NS,1,NS,2.0,,,,,,
,G2,07/10/2012,8.68,7.26,10,NS,1,NS,5.0,,,,,,
,K1,07/10/2012,6.66,5.81,10,NS,2,NS,5.0,,,,,,
,K2,07/10/2012,6.47,6.35,5,NS,2,NS,6.0,,,,,,
,K3,07/10/2012,6.34,6.12,33,NS,1,NS,6.5,,,,,,
,K4,07/10/2012,6.07,5.45,18,NS,1,NS,6.0,,,,,,
,K5,07/10/2012,6.81,5.51,2,NS,1,NS,3.0,,,,,,
,K5A,07/10/2012,6.39,5.55,7,NS,1,NS,2.0,,,,,,
,K6,07/10/2012,8.66,8.54,9,NS,1,NS,4.0,,,,,,
,N6,07/10/2012,6.98,6.10,96,NS,4,NS,3.0,,,,,,
,N7,07/10/2012,6.47,5.89,70,NS,1,NS,3.0,,,,,,
,N8,07/10/2012,6.55,6.07,2000,NS,21,NS,6.0,,,,,,
,NC0,07/10/2012,1.70,1.86,960,575,24,12,2.0,,,,,,
,NC1,07/10/2012,4.07,2.41,236,92,4,10,2.5,,,,,,
,NC2,07/10/2012,5.88,4.50,210,213,4,4,2.0,,,,,,
,NC3,07/10/2012,5.46,4.66,132,144,4,4,2.5,,,,,,
,AC1,07/09/2012,8.22,NS,26000,NS,1500,NS,NS,,,,,,
,BR1,07/09/2012,5.85,NS,1300,NS,480,NS,NS,,,,,,
,BR3,07/09/2012,5.81,NS,1190,NS,70,NS,NS,,,,,,
,BR5,07/09/2012,6.02,NS,1090,NS,4,NS,1.5,,,,,,
,E10,07/09/2012,6.50,5.12,64,NS,2,NS,3.5,,,,,,
,E11,07/09/2012,9.81,NS,81,NS,18,NS,2.0,,,,,,
,E14,07/09/2012,5.01,5.06,1370,NS,4,NS,3.5,,,,,,
,E15,07/09/2012,5.70,5.71,2160,NS,20,NS,2.5,,,,,,
,E2,07/09/2012,5.02,4.86,2000,NS,2,NS,4.0,,,,,,
,E4,07/09/2012,5.38,5.37,1360,NS,4,NS,3.0,,,,,,
,E6,07/09/2012,5.03,4.89,254,NS,2,NS,3.0,,,,,,
,E7,07/09/2012,5.13,5.22,510,NS,2,NS,2.5,,,,,,
,E8,07/09/2012,5.32,5.29,208,NS,2,NS,2.0,,,,,,
,FB1,07/09/2012,6.14,6.02,950,NS,4,NS,3.0,,,,,,
,FLC1,07/09/2012,3.31,4.40,5800,NS,140,NS,3.5,,,,,,
,FLC2,07/09/2012,5.83,6.46,6400,NS,320,NS,1.5,,,,,,
,H3,07/09/2012,7.36,7.25,432,NS,20,NS,1.5,,,,,,
,HC1,07/09/2012,7.01,NS,63,NS,50,NS,NS,,,,,,
,HC2,07/09/2012,7.68,NS,10,NS,10,NS,NS,,,,,,
,LN1,07/09/2012,11.67,NS,21,NS,2,NS,2.0,,,,,,
,N1,07/09/2012,7.74,5.91,65,NS,2,NS,1.5,,,,,,
,N3B,07/09/2012,6.54,5.31,100,NS,6,NS,2.5,,,,,,
,N4,07/09/2012,7.04,5.53,410,NS,2,NS,3.0,,,,,,
,N5,07/09/2012,6.87,5.98,88,NS,8,NS,3.0,,,,,,
,SP1,07/09/2012,9.08,NS,54,NS,640,NS,NS,,,,,,
,BB2,07/05/2012,0.80,NS,20000,NS,310,NS,1.0,,,,,,
,BB4,07/05/2012,3.70,3.67,2000,NS,21,NS,2.0,,,,,,
,CIC2,7/5/12,7.18,NS,"44,000",NS,4,NS,NS,,,,,,
,CIC3,7/5/12,6.19,6.45,310,NS,9,NS,5.0,,,,,,
,GB1,7/5/12,6.70,5.75,300,NS,3,NS,5.0,,,,,,
,GC3,7/5/12,1.42,1.81,144,144,92,104,NS,,,,,,
,GC4,7/5/12,2.27,2.89,160,136,56,36,NS,,,,,,
,GC5,7/5/12,3.73,4.21,75,100,12,88,NS,,,,,,
,GC6,7/5/12,5.82,4.63,72,61,4,24,NS,,,,,,
,J1,7/5/12,6.64,6.04,7,NS,1,NS,3.5,,,,,,
,J10,7/5/12,9.56,9.18,83,NS,2,NS,2.5,,,,,,
,J11,7/5/12,9.25,7.10,108,NS,3,NS,2.5,,,,,,
,J12,7/5/12,6.77,3.79,115,NS,1,NS,2.0,,,,,,
,J2,7/5/12,6.88,5.80,13,NS,2,NS,2.5,,,,,,
,J3,7/5/12,7.80,6.47,40,NS,1,NS,3.0,,,,,,
,J5,7/5/12,7.70,8.26,15,NS,1,NS,2.5,,,,,,
,J7,7/5/12,6.08,6.94,710,NS,1,NS,2.0,,,,,,
,J8,7/5/12,5.28,5.90,870,NS,1,NS,3.5,,,,,,
,J9A,7/5/12,7.28,7.52,46,NS,2,NS,3.0,,,,,,
,N16,7/5/12,6.47,6.23,11,NS,1,NS,12.0,,,,,,
,N9,7/5/12,6.62,6.65,24,NS,2,NS,9.0,,,,,,
,N9A,7/5/12,6.34,6.29,2,NS,1,NS,13.0,,,,,,
,PB2,7/5/12,6.22,7.22,81,NS,2,NS,2.0,,,,,,
,PB3,7/5/12,9.18,NS,112,NS,1,NS,3.0,,,,,,
,SP2,7/5/12,10.53,NS,50,NS,40,NS,2.5,,,,,,
,GB1,7/4/12,6.46,NS,NS,NS,82,NS,NS,,,,,,
,GB1,7/3/12,NS,NS,NS,NS,4,NS,NS,,,,,,
,AC1,7/2/12,5.50,NS,284,NS,40,NS,NS,,,,,,
,BR1,7/2/12,5.80,NS,"4,000",NS,640,NS,NS,,,,,,
,BR3,7/2/12,2.23,NS,660,NS,168,NS,NS,,,,,,
,BR5,7/2/12,5.35,NS,62,NS,3,NS,2.5,,,,,,
,E11,7/2/12,7.21,NS,14,NS,1,NS,3.0,,,,,,
,E15,7/2/12,5.17,5.34,410,NS,4,NS,2.5,,,,,,
,E6,7/2/12,5.00,4.85,NS,NS,2,NS,2.5,,,,,,
,FB1,7/2/12,5.17,4.75,236,NS,16,NS,2.5,,,,,,
,FLC1,7/2/12,4.58,4.68,"1,500",NS,56,NS,3.5,,,,,,
,FLC2,7/2/12,4.44,4.35,500,NS,NS,NS,3.0,,,,,,
,HC1,7/2/12,2.32,NS,68,NS,20,NS,NS,,,,,,
,HC2,7/2/12,3.10,NS,2,NS,2,NS,NS,,,,,,
,LN1,7/2/12,10.89,NS,14,NS,1,NS,3.0,,,,,,
,NC0,7/2/12,4.15,4.00,"1,000",660,190,194,2.0,,,,,,
,NC1,7/2/12,3.51,2.53,255,104,28,12,2.5,,,,,,
,NC2,7/2/12,4.47,3.65,212,92,4,16,2.5,,,,,,
,NC3,7/2/12,4.20,4.07,116,58,12,24,2.5,,,,,,
,SP1,7/2/12,6.37,NS,220,NS,96,NS,NS,,,,,,
,CIC2,6/28/12,2.43,2.36,"4,100",NS,237,NS,NS,,,,,,
,GC3,6/28/12,3.42,3.33,"8,100","19,100","4,400","10,000",NS,,,,,,
,GC4,6/28/12,3.85,3.92,"6,100","2,700","2,100",590,NS,,,,,,
,GC5,6/28/12,4.20,3.32,"5,200","5,700",250,290,NS,,,,,,
,GC6,6/28/12,3.69,2.90,"4,600",710,128,116,NS,,,,,,
,BB2,6/27/12,4.23,NS,"3,100",NS,34,NS,3.0,,,,,,
,BB4,6/27/12,4.94,4.26,"6,000",NS,6,NS,2.5,,,,,,
,CIC3,6/27/12,6.65,6.48,"1,100",NS,26,NS,3.5,,,,,,
,GB1,6/27/12,6.91,6.48,148,NS,6,NS,5.5,,,,,,
,J1,6/27/12,6.68,7.22,32,NS,2,NS,10.5,,,,,,
,J10,6/27/12,6.45,6.85,544,NS,2,NS,3.5,,,,,,
,J11,6/27/12,7.02,6.76,330,NS,2,NS,4.5,,,,,,
,J12,6/27/12,7.64,4.55,"1,860",NS,2,NS,3.0,,,,,,
,J2,6/27/12,7.17,6.43,258,NS,2,NS,3.0,,,,,,
,J3,6/27/12,7.26,6.71,200,NS,2,NS,4.0,,,,,,
,J5,6/27/12,8.95,7.44,40,NS,2,NS,2.5,,,,,,
,J7,6/27/12,5.51,4.57,"1,500",NS,2,NS,4.0,,,,,,
,J8,6/27/12,5.78,5.51,"1,100",NS,2,NS,4.0,,,,,,
,J9A,6/27/12,6.48,6.24,580,NS,2,NS,4.0,,,,,,
,N16,6/27/12,6.90,5.91,9,NS,2,NS,11.0,,,,,,
,N9,6/27/12,7.42,6.86,36,NS,2,NS,7.0,,,,,,
,N9A,6/27/12,6.36,6.56,17,NS,2,NS,11.0,,,,,,
,PB2,6/27/12,8.24,7.95,"1,140",NS,2,NS,2.0,,,,,,
,PB3,06/27/2012,8.43,NS,1160,NS,2,NS,3,,,,,,
,SP2,6/27/12,6.06,NS,820,NS,2,NS,4.0,,,,,,
,G2,6/26/12,5.93,5.65,"4,000",NS,96,NS,2.0,,,,,,
,K1,6/26/12,6.02,5.30,116,NS,16,NS,5.0,,,,,,
,K2,6/26/12,7.28,6.69,148,NS,10,NS,4.0,,,,,,
,K3,6/26/12,6.64,6.23,"4,000",NS,22,NS,5.0,,,,,,
,K4,6/26/12,5.83,4.99,156,NS,8,NS,5.5,,,,,,
,K5,6/26/12,5.88,4.09,164,NS,6,NS,5.0,,,,,,
,K5A,6/26/12,6.33,5.26,230,NS,2,NS,5.5,,,,,,
,K6,6/26/12,7.23,7.27,88,NS,2,NS,5.0,,,,,,
,N6,6/26/12,6.16,5.60,408,NS,8,NS,5.0,,,,,,
,N7,6/26/12,5.75,5.37,244,NS,20,NS,4.0,,,,,,
,N8,6/26/12,6.23,5.58,183,NS,10,NS,4.0,,,,,,
,NC0,6/26/12,1.69,1.83,"200,000","200,000","20,000","20,000",2.0,,,,,,
,NC1,6/26/12,3.68,2.08,"102,000","79,000","6,800","3,500",2.0,,,,,,
,NC2,6/26/12,3.49,3.23,"16,000","14,000",660,580,2.0,,,,,,
,NC3,6/26/12,4.40,4.52,"9,800","26,000",390,410,2.0,,,,,,
,AC1,6/25/12,7.69,NS,"28,000",NS,"45,000",NS,NS,,,,,,
,BR1,6/25/12,7.83,NS,"98,000",NS,"110,000",NS,NS,,,,,,
,BR3,6/25/12,1.19,NS,"1,500",NS,"1,700",NS,NS,,,,,,
,BR5,6/25/12,5.78,NS,800,NS,"2,000",NS,1.0,,,,,,
,E10,6/25/12,6.02,4.04,93,NS,1,NS,3.5,,,,,,
,E11,6/25/12,5.53,NS,109,NS,4,NS,3.5,,,,,,
,E14,6/25/12,4.60,4.41,484,NS,86,NS,3.0,,,,,,
,E15,6/25/12,4.77,4.45,"2,000",NS,39,NS,1.5,,,,,,
,E2,6/25/12,4.57,4.65,116,NS,8,NS,3.5,,,,,,
,E4,6/25/12,5.27,5.23,800,NS,170,NS,3.0,,,,,,
,E6,6/25/12,4.50,4.31,122,NS,4,NS,3.5,,,,,,
,E7,6/25/12,4.52,4.06,188,NS,4,NS,4.0,,,,,,
,E8,6/25/12,4.48,3.96,216,NS,25,NS,3.0,,,,,,
,FB1,6/25/12,4.62,4.55,236,NS,7,NS,2.0,,,,,,
,FLC1,6/25/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,FLC2,6/25/12,3.44,3.45,"20,000",NS,"2,000",NS,1.5,,,,,,
,H3,6/25/12,6.42,6.33,800,NS,510,NS,2.0,,,,,,
,HC1,6/25/12,6.85,NS,"200,000",NS,"200,000",NS,NS,,,,,,
,HC2,6/25/12,5.52,NS,560,NS,100,NS,NS,,,,,,
,LN1,6/25/12,5.36,NS,160,NS,10,NS,3.0,,,,,,
,N1,6/25/12,6.74,5.67,220,NS,57,NS,2.0,,,,,,
,N3B,6/25/12,6.21,5.57,62,NS,9,NS,2.0,,,,,,
,N4,6/25/12,5.89,5.49,800,NS,11,NS,2.5,,,,,,
,N5,6/25/12,6.51,5.43,392,NS,14,NS,4.0,,,,,,
,SP1,6/25/12,4.87,NS,850,NS,"2,800",NS,NS,,,,,,
,CIC2,6/21/12,4.34,NS,"20,000",NS,"2,300",NS,NS,,,,,,
,F5,6/21/12,8.66,NS,89,NS,2,NS,NS,,,,,,
,GC3,6/21/12,13.52,7.94,400,219,120,64,NS,,,,,,
,GC4,6/21/12,11.37,6.25,213,220,24,44,NS,,,,,,
,GC5,6/21/12,11.13,7.30,180,67,16,16,NS,,,,,,
,GC6,6/21/12,8.94,5.58,80,22,8,112,NS,,,,,,
,J14,6/21/12,8.83,NS,156,NS,2,NS,NS,,,,,,
,J16,6/21/12,11.84,NS,14,NS,2,NS,NS,,,,,,
,BB2,6/20/12,0.00,NS,"20,000",NS,970,NS,1.0,,,,,,
,BB4,6/20/12,6.99,5.32,"20,000",NS,14,NS,1.5,,,,,,
,CIC3,6/20/12,9.48,6.22,226,NS,4,NS,4.0,,,,,,
,GB1,6/20/12,7.28,7.10,2,NS,1,NS,4.5,,,,,,
,J1,6/20/12,8.89,6.53,2,NS,8,NS,4.0,,,,,,
,J10,6/20/12,10.82,7.95,23,NS,390,NS,2.5,,,,,,
,J11,6/20/12,11.53,5.60,152,NS,36,NS,2.0,,,,,,
,J12,6/20/12,12.19,4.19,472,NS,8,NS,2.0,,,,,,
,J2,6/20/12,9.17,7.15,13,NS,2,NS,3.0,,,,,,
,J3,6/20/12,11.91,7.55,56,NS,46,NS,2.5,,,,,,
,J5,6/20/12,9.88,8.05,11,NS,1,NS,4.0,,,,,,
,J7,6/20/12,10.94,4.50,267,NS,10,NS,2.0,,,,,,
,J8,6/20/12,9.66,7.43,329,NS,290,NS,2.5,,,,,,
,J9A,6/20/12,10.04,6.93,94,NS,120,NS,3.0,,,,,,
,N16,6/20/12,7.64,6.93,1,NS,8,NS,8.0,,,,,,
,N9,6/20/12,7.22,6.86,1,NS,1,NS,7.5,,,,,,
,N9A,6/20/12,6.65,6.60,1,NS,10,NS,9.0,,,,,,
,PB2,6/20/12,11.13,4.50,22,NS,8,NS,2.0,,,,,,
,PB3,6/20/12,12.39,NS,27,NS,1,NS,2.5,,,,,,
,SP2,6/20/12,14.20,NS,40,NS,4,NS,2.0,,,,,,
,G2,6/19/12,8.63,6.42,8,NS,4,NS,4.0,,,,,,
,K1,6/19/12,7.16,6.90,8,NS,1,NS,4.0,,,,,,
,K2,6/19/12,7.37,7.09,5,NS,6,NS,4.5,,,,,,
,K3,6/19/12,7.90,6.76,15,NS,2,NS,3.5,,,,,,
,K4,6/19/12,7.75,6.56,13,NS,4,NS,5.5,,,,,,
,K5,6/19/12,6.82,4.21,15,NS,1,NS,5.5,,,,,,
,K5A,6/19/12,9.10,5.31,8,NS,30,NS,4.5,,,,,,
,K6,6/19/12,11.31,5.81,1,NS,1,NS,2.5,,,,,,
,N6,6/19/12,7.50,5.95,30,NS,7,NS,3.0,,,,,,
,N7,6/19/12,7.02,6.42,38,NS,3,NS,4.0,,,,,,
,N8,6/19/12,7.32,6.61,11,NS,1,NS,5.5,,,,,,
,NC0,6/19/12,3.14,1.59,"4,000",525,156,28,4.5,,,,,,
,NC1,6/19/12,3.99,2.99,420,156,44,510,4.0,,,,,,
,NC2,6/19/12,5.04,2.77,140,171,12,24,4.0,,,,,,
,NC3,6/19/12,5.74,5.13,164,35,12,4,4.0,,,,,,
,AC1,6/18/12,6.66,NS,"2,000",NS,236,NS,NS,,,,,,
,BR1,6/18/12,8.47,NS,"4,000",NS,208,NS,NS,,,,,,
,BR3,6/18/12,6.25,NS,"1,740",NS,32,NS,NS,,,,,,
,BR5,6/18/12,8.33,NS,228,NS,24,NS,3.0,,,,,,
,E10,6/18/12,9.40,4.93,21,NS,3,NS,4.0,,,,,,
,E11,6/18/12,6.60,NS,13,NS,3,NS,3.0,,,,,,
,E14,6/18/12,6.19,5.34,32,NS,2,NS,4.0,,,,,,
,E15,6/18/12,9.52,6.66,370,NS,8,NS,2.0,,,,,,
,E2,6/18/12,6.82,6.55,40,NS,"2,000",NS,4.0,,,,,,
,E4,6/18/12,5.62,5.35,6,NS,22,NS,3.0,,,,,,
,E6,6/18/12,8.90,5.57,47,NS,10,NS,3.0,,,,,,
,E7,6/18/12,6.77,5.65,13,NS,110,NS,3.0,,,,,,
,E8,6/18/12,8.19,6.26,3,NS,1,NS,3.5,,,,,,
,FB1,6/18/12,11.08,6.50,800,NS,9,NS,2.0,,,,,,
,FLC1,6/18/12,8.85,5.46,800,NS,21,NS,2.5,,,,,,
,FLC2,6/18/12,10.89,6.24,800,NS,20,NS,2.0,,,,,,
,H3,6/18/12,6.05,5.86,39,NS,5,NS,3.0,,,,,,
,HC1,6/18/12,6.35,NS,520,NS,58,NS,NS,,,,,,
,HC2,6/18/12,5.71,NS,1,NS,10,NS,NS,,,,,,
,LN1,6/18/12,15.39,NS,23,NS,3,NS,2.0,,,,,,
,N1,6/18/12,8.94,6.25,146,NS,1,NS,1.5,,,,,,
,N3B,6/18/12,8.94,6.30,88,NS,20,NS,2.5,,,,,,
,N4,6/18/12,8.51,6.07,192,NS,7,NS,2.5,,,,,,
,N5,6/18/12,7.30,6.32,224,NS,5,NS,2.5,,,,,,
,SP1,6/18/12,16.86,NS,184,NS,42,NS,NS,,,,,,
,CIC2,6/14/12,1.85,1.40,"33,000",NS,"1,600",NS,NS,,,,,,
,GC3,6/14/12,16.79,16.58,"27,000","93,000","1,700","1,500",NS,,,,,,
,GC4,6/14/12,14.09,13.83,"42,000","63,000","1,000","1,300",NS,,,,,,
,GC5,6/14/12,10.76,9.37,"55,000","51,000",570,600,NS,,,,,,
,GC6,6/14/12,7.43,4.27,"76,000","46,000",330,720,NS,,,,,,
,BB2,6/13/12,3.78,NS,"16,100",NS,152,NS,3.0,,,,,,
,BB4,6/13/12,6.20,5.04,"7,200",NS,216,NS,3.0,,,,,,
,CIC3,6/13/12,7.13,6.70,"20,000",NS,"4,000",NS,3.0,,,,,,
,GB1,6/13/12,7.93,8.02,192,NS,28,NS,6.0,,,,,,
,J1,6/13/12,7.53,6.64,"2,000",NS,220,NS,4.0,,,,,,
,J10,6/13/12,6.79,6.12,800,NS,"1,920",NS,2.5,,,,,,
,J11,6/13/12,7.26,4.67,790,NS,88,NS,4.5,,,,,,
,J12,6/13/12,6.42,2.87,830,NS,4,NS,3.0,,,,,,
,J2,6/13/12,7.42,6.12,"2,000",NS,"1,120",NS,3.0,,,,,,
,J3,6/13/12,7.85,5.88,"2,000",NS,"1,420",NS,2.5,,,,,,
,J5,6/13/12,6.96,7.43,720,NS,24,NS,4.0,,,,,,
,J7,6/13/12,5.43,4.83,"4,200",NS,44,NS,4.0,,,,,,
,J8,6/13/12,6.98,5.28,"16,100",NS,420,NS,3.0,,,,,,
,J9A,6/13/12,7.03,6.25,"2,000",NS,860,NS,3.0,,,,,,
,N16,6/13/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N9,6/13/12,8.09,7.57,396,NS,88,NS,5.0,,,,,,
,N9A,6/13/12,6.23,6.06,352,NS,106,NS,11.0,,,,,,
,PB2,6/13/12,6.46,5.92,"4,000",NS,"4,000",NS,2.0,,,,,,
,PB3,06/13/2012,6.21,NS,4000,NS,4000,NS,1.5,,,,,,
,SP2,6/13/12,8.29,NS,"2,000",NS,"1,120",NS,3.0,,,,,,
,G2,6/12/12,7.39,6.03,8,NS,10,NS,3.5,,,,,,
,K1,6/12/12,7.18,7.28,28,NS,2,NS,3.0,,,,,,
,K2,6/12/12,7.03,6.79,5,NS,4,NS,4.0,,,,,,
,K3,6/12/12,6.18,6.08,48,NS,3,NS,4.5,,,,,,
,K4,6/12/12,5.99,5.45,70,NS,2,NS,4.5,,,,,,
,K5,6/12/12,8.01,6.10,40,NS,2,NS,2.5,,,,,,
,K5A,6/12/12,5.95,6.20,8,NS,2,NS,3.0,,,,,,
,K6,6/12/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N6,6/12/12,7.23,7.51,33,NS,5,NS,3.0,,,,,,
,N7,6/12/12,7.13,7.10,58,NS,7,NS,2.0,,,,,,
,N8,6/12/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,NC0,6/12/12,4.07,1.81,640,620,211,100,3.5,,,,,,
,NC1,6/12/12,2.38,2.61,104,120,44,76,3.5,,,,,,
,NC2,6/12/12,3.24,3.02,60,50,32,36,5.5,,,,,,
,NC3,6/12/12,4.24,4.57,192,60,32,24,5.0,,,,,,
,AC1,6/11/12,8.07,NS,"13,500",NS,"1,400",NS,NS,,,,,,
,BR1,6/11/12,7.86,NS,"4,000",NS,680,NS,NS,,,,,,
,BR3,6/11/12,6.17,NS,660,NS,124,NS,NS,,,,,,
,BR5,6/11/12,10.74,NS,264,NS,3,NS,2.0,,,,,,
,E10,6/11/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,E11,6/11/12,8.24,NS,20,NS,5,NS,3.0,,,,,,
,E14,6/11/12,5.49,5.52,29,NS,4,NS,2.0,,,,,,
,E15,6/11/12,4.93,4.82,660,NS,27,NS,2.5,,,,,,
,E2,6/11/12,5.77,5.30,35,NS,3,NS,3.0,,,,,,
,E4,6/11/12,5.39,5.09,20,NS,1,NS,2.5,,,,,,
,E6,6/11/12,5.59,5.14,22,NS,1,NS,2.5,,,,,,
,E7,6/11/12,6.23,5.64,8,NS,1,NS,3.5,,,,,,
,E8,6/11/12,6.18,6.00,6,NS,2,NS,4.0,,,,,,
,FB1,6/11/12,5.54,5.07,800,NS,9,NS,2.5,,,,,,
,FLC1,6/11/12,3.39,3.36,800,NS,34,NS,2.5,,,,,,
,FLC2,6/11/12,4.04,4.51,800,NS,200,NS,3.0,,,,,,
,H3,6/11/12,6.06,6.02,66,NS,20,NS,1.5,,,,,,
,HC1,6/11/12,7.82,NS,118,NS,14,NS,NS,,,,,,
,HC2,6/11/12,5.04,NS,1,NS,2,NS,NS,,,,,,
,LN1,6/11/12,12.28,NS,85,NS,13,NS,1.0,,,,,,
,N1,6/11/12,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N3B,6/11/12,6.93,5.79,39,NS,5,NS,1.5,,,,,,
,N4,6/11/12,7.02,6.09,60,NS,7,NS,2.0,,,,,,
,N5,6/11/12,6.93,6.71,33,NS,1,NS,3.0,,,,,,
,SP1,6/11/12,14.42,NS,80,NS,20,NS,NS,,,,,,
,CIC2,6/7/12,5.77,NS,"20,000",NS,700,NS,NS,,,,,,
,F5,6/7/12,6.38,NS,78,NS,6,NS,NS,,,,,,
,GC3,6/7/12,8.41,7.52,630,"1,010",84,168,NS,,,,,,
,GC4,6/7/12,5.56,5.35,"2,100","2,200",84,100,NS,,,,,,
,GC5,6/7/12,5.05,4.78,"2,200","3,800",88,236,NS,,,,,,
,GC6,6/7/12,5.82,4.60,202,650,20,92,NS,,,,,,
,J14,6/7/12,8.47,NS,4,NS,2,NS,NS,,,,,,
,J16,6/7/12,8.36,NS,4,NS,2,NS,NS,,,,,,
,BB2,6/6/12,1.67,NS,"20,000",NS,70,NS,2.0,,,,,,
,BB4,6/6/12,4.16,3.45,"20,000",NS,5,NS,3.0,,,,,,
,CIC3,6/6/12,6.74,6.30,69,NS,6,NS,5.5,,,,,,
,GB1,6/6/12,6.68,6.48,13,NS,1,NS,4.5,,,,,,
,J1,6/6/12,7.06,6.64,5,NS,1,NS,5.0,,,,,,
,J10,6/6/12,6.41,6.59,37,NS,4,NS,4.5,,,,,,
,J11,6/6/12,5.67,4.48,196,NS,3,NS,5.0,,,,,,
,J12,6/6/12,7.01,4.40,320,NS,1,NS,3.0,,,,,,
,J2,6/6/12,7.23,6.37,81,NS,1,NS,4.5,,,,,,
,J3,6/6/12,7.13,6.16,48,NS,1,NS,4.0,,,,,,
,J5,6/6/12,6.66,6.81,27,NS,1,NS,6.0,,,,,,
,J7,6/6/12,7.39,5.50,770,NS,1,NS,3.0,,,,,,
,J8,6/6/12,6.75,5.17,690,NS,1,NS,4.5,,,,,,
,J9A,6/6/12,6.57,5.96,66,NS,1,NS,4.5,,,,,,
,N16,6/6/12,7.82,7.34,1,NS,1,NS,7.0,,,,,,
